id,city,date,time,severity,weather_condition,road_condition,num_vehicles,latitude,longitude
327,Houston,2021-07-27,11:12,Medium,Cloudy,Wet,3,31.8402,-117.0124
328,Phoenix,2023-03-16,15:53,Low,Clear,Dry,5,36.0476,-116.9567
329,Indianapolis,2022-02-28,07:18,Medium,Clear,Icy,4,36.2492,-87.6259
330,Los Angeles,2021-07-06,17:24,High,Clear,Dry,3,35.114,-108.3032
331,San Jose,2022-07-05,15:09,Medium,Clear,Dry,5,34.5217,-82.6642
332,Chicago,2022-04-11,15:53,Medium,Hail,Wet,4,38.1724,-109.7466
333,Jacksonville,2022-09-05,06:57,Low,Rain,Wet,5,40.5833,-89.7458
334,Los Angeles,2021-09-04,22:28,High,Hail,Icy,2,25.9815,-117.9248
335,San Antonio,2023-06-11,08:52,High,Clear,Slippery,1,27.0016,-93.0691
336,Houston,2022-10-30,20:33,High,Fog,Wet,5,42.9788,-116.149
337,San Antonio,2021-11-03,07:37,High,Clear,Dry,1,43.0721,-76.8913
338,Chicago,2022-12-06,20:16,Medium,Rain,Dry,3,34.2684,-89.8513
339,Columbus,2023-04-03,03:56,Medium,Clear,Dry,3,45.6317,-120.9479
340,Phoenix,2022-09-13,10:53,Medium,Clear,Slippery,2,31.9111,-83.3264
341,San Antonio,2022-10-20,09:26,Low,Clear,Slippery,4,42.0417,-82.5063
342,Austin,2023-02-05,19:32,Low,Fog,Dry,5,45.2246,-120.4947
343,Jacksonville,2022-01-30,20:12,Low,Rain,Slippery,2,31.3015,-79.1777
344,New York,2023-11-01,12:59,Low,Clear,Wet,2,47.092,-97.3217
345,Columbus,2022-12-18,11:53,Medium,Rain,Dry,4,26.142,-77.6013
346,Los Angeles,2022-03-15,20:41,Low,Rain,Wet,1,35.9042,-115.1197
347,Los Angeles,2021-12-21,16:00,Medium,Cloudy,Wet,3,34.7476,-102.4233
348,Houston,2022-12-16,13:13,Medium,Snow,Dry,1,25.169,-70.0297
349,San Antonio,2023-02-06,15:38,Low,Clear,Dry,3,39.7337,-77.2024
350,San Diego,2022-06-19,17:57,Low,Rain,Dry,1,43.5249,-80.2771
351,New York,2023-04-08,17:43,Low,Rain,Dry,4,34.3058,-83.6899
352,Los Angeles,2022-01-24,11:45,Medium,Fog,Slippery,3,36.6682,-78.0382
353,New York,2022-01-06,10:30,Low,Snow,Icy,2,46.7792,-75.2213
354,Dallas,2021-07-02,08:14,Low,Fog,Dry,3,38.4681,-97.8844
355,San Diego,2021-08-30,13:55,Medium,Rain,Dry,2,36.511,-76.8901
356,New York,2023-02-21,14:26,High,Clear,Dry,4,47.7054,-75.5721
357,Dallas,2023-07-27,07:55,Medium,Rain,Wet,2,32.2085,-118.9833
358,San Jose,2023-07-15,09:48,Medium,Clear,Icy,1,27.9763,-99.447
359,Chicago,2023-05-30,12:30,Low,Clear,Dry,1,45.5161,-82.6439
360,New York,2023-12-24,08:43,Medium,Clear,Slippery,3,27.9654,-102.0554
361,New York,2022-09-19,07:52,High,Rain,Wet,5,32.7702,-75.8253
362,Phoenix,2021-10-02,11:57,Medium,Clear,Slippery,4,25.4399,-110.3353
363,San Antonio,2021-09-26,08:01,Low,Clear,Wet,1,33.6294,-88.7033
364,San Diego,2021-04-10,16:03,Medium,Clear,Wet,4,35.2192,-115.5731
365,Los Angeles,2022-06-02,13:09,Medium,Clear,Dry,1,40.2371,-107.9612
366,New York,2021-10-08,12:57,Medium,Clear,Dry,1,36.448,-90.3319
367,Chicago,2022-06-23,19:12,Medium,Clear,Wet,2,40.8287,-97.0055
368,New York,2022-04-26,00:42,Low,Rain,Dry,1,42.9291,-118.0975
369,Los Angeles,2021-07-27,21:41,High,Clear,Dry,1,43.7031,-76.5447
370,Chicago,2022-08-19,11:43,Medium,Clear,Icy,1,25.2225,-114.8035
371,Houston,2021-12-16,11:57,Medium,Snow,Dry,3,29.206,-101.1596
372,Dallas,2023-07-24,09:24,Medium,Clear,Slippery,2,27.6003,-85.7992
373,Los Angeles,2021-05-01,23:54,Medium,Rain,Icy,4,29.169,-102.253
374,Dallas,2023-01-05,16:55,High,Hail,Dry,4,27.5976,-100.6132
375,Chicago,2021-04-05,05:41,Medium,Rain,Icy,5,41.6468,-110.3528
376,Dallas,2022-11-24,14:44,Low,Rain,Dry,3,40.2653,-88.647
377,Columbus,2021-11-01,19:35,Medium,Clear,Slippery,5,44.5234,-77.7027
378,Chicago,2021-12-05,05:31,Low,Clear,Wet,5,39.7963,-101.0296
379,Austin,2022-04-27,06:28,Medium,Snow,Dry,1,47.5554,-83.2476
380,New York,2021-02-06,06:26,Medium,Snow,Icy,5,39.6634,-75.7142
381,Indianapolis,2022-02-28,17:29,Low,Clear,Dry,4,32.6354,-82.0943
382,Dallas,2023-08-27,18:23,Low,Fog,Dry,3,33.1682,-89.0496
383,Dallas,2022-08-21,15:23,Low,Clear,Dry,4,27.4601,-90.2357
384,Houston,2022-01-20,07:54,Medium,Fog,Wet,1,42.4144,-119.582
385,Houston,2021-09-10,18:28,Medium,Rain,Under Construction,1,37.1984,-119.4743
386,Charlotte,2023-06-06,19:30,Medium,Cloudy,Wet,2,41.8014,-115.3241
387,Columbus,2023-03-05,17:38,Medium,Clear,Under Construction,2,31.2927,-71.8931
388,New York,2022-08-26,13:08,Medium,Cloudy,Wet,5,44.7963,-84.9825
389,Dallas,2022-03-22,08:39,Medium,Cloudy,Dry,2,36.5895,-85.8958
390,Chicago,2022-10-23,18:48,Medium,Rain,Wet,4,40.5076,-75.519
391,Houston,2023-12-30,10:54,Low,Clear,Dry,1,40.4158,-111.6051
392,Los Angeles,2021-11-26,23:43,High,Rain,Dry,5,25.743,-79.6706
393,Dallas,2021-07-29,16:43,High,Fog,Wet,2,36.7512,-80.5647
394,Charlotte,2022-08-13,17:03,Low,Hail,Under Construction,3,47.2142,-119.2023
395,San Jose,2022-05-30,08:55,High,Snow,Slippery,3,42.3675,-93.576
396,Chicago,2022-02-07,18:12,Low,Rain,Dry,2,41.9068,-115.7936
397,Los Angeles,2021-03-25,12:35,Low,Snow,Dry,4,41.3229,-113.9501
398,New York,2021-11-11,21:38,High,Rain,Wet,4,43.1679,-93.3917
399,Phoenix,2021-05-30,19:20,High,Rain,Icy,2,34.5664,-94.0741
400,Los Angeles,2021-07-08,11:56,Low,Clear,Dry,5,37.2015,-70.1752
401,Houston,2021-01-19,06:22,High,Rain,Wet,1,40.6987,-105.3113
402,Dallas,2021-08-21,12:34,Low,Rain,Icy,5,43.4648,-98.831
403,Los Angeles,2021-03-31,10:41,Medium,Cloudy,Dry,5,37.2637,-89.3995
404,Los Angeles,2022-03-08,17:49,Medium,Snow,Dry,4,39.8709,-73.1329
405,Chicago,2021-11-11,02:45,Low,Clear,Icy,5,26.6202,-79.2758
406,San Diego,2022-06-14,12:28,Medium,Clear,Wet,5,25.1357,-84.5451
407,New York,2021-05-10,18:37,High,Clear,Wet,3,43.0985,-106.3298
408,Houston,2021-06-27,09:59,Low,Rain,Dry,5,30.0569,-83.1688
409,Chicago,2022-08-28,22:09,High,Hail,Slippery,3,47.02,-121.4202
410,Philadelphia,2021-10-17,07:00,Low,Rain,Dry,2,42.2108,-75.0156
411,San Diego,2022-12-06,08:57,Medium,Clear,Dry,3,29.4695,-112.5694
412,Indianapolis,2021-04-22,20:59,Medium,Rain,Dry,1,30.7658,-111.7343
413,New York,2023-09-25,22:22,Medium,Clear,Wet,2,32.3091,-98.5664
414,Philadelphia,2022-09-19,17:09,Low,Clear,Dry,1,32.2039,-81.1457
415,New York,2023-06-13,09:23,Medium,Snow,Dry,3,42.8196,-96.6775
416,New York,2021-08-11,07:38,Low,Snow,Slippery,2,31.0544,-75.9105
417,New York,2021-06-06,18:57,Medium,Clear,Wet,4,42.6916,-110.9364
418,Columbus,2021-03-17,15:34,Medium,Rain,Dry,4,30.1361,-81.8485
419,Phoenix,2022-08-19,07:32,Low,Rain,Wet,5,40.7357,-82.6253
420,Philadelphia,2021-10-15,13:11,Medium,Snow,Dry,4,46.601,-119.8982
421,Chicago,2023-09-26,08:16,Low,Clear,Slippery,3,33.9261,-74.2691
422,Chicago,2021-04-06,03:41,Medium,Rain,Icy,3,38.3085,-92.3517
423,San Antonio,2023-02-11,17:23,High,Clear,Dry,2,36.8766,-103.6493
424,Columbus,2022-12-08,13:30,Low,Cloudy,Dry,2,26.773,-88.5392
425,Chicago,2022-03-10,07:10,Medium,Clear,Dry,3,41.5659,-96.9611
426,Los Angeles,2023-09-08,13:37,High,Clear,Dry,5,38.624,-114.9943
427,New York,2023-11-16,03:36,Low,Cloudy,Wet,4,38.7852,-92.6926
428,San Diego,2021-02-08,20:46,Low,Clear,Dry,4,44.948,-113.1305
429,San Antonio,2023-04-22,16:50,Medium,Rain,Wet,2,41.6563,-104.1811
430,Los Angeles,2023-07-18,16:04,Low,Clear,Dry,5,40.7405,-79.0213
431,San Antonio,2021-07-17,07:57,Low,Fog,Wet,1,27.1434,-87.7116
432,San Diego,2021-01-03,20:49,Medium,Clear,Slippery,5,34.866,-73.2021
433,Chicago,2023-09-15,19:24,High,Cloudy,Icy,5,27.2475,-115.0381
434,Jacksonville,2023-09-05,18:58,Low,Snow,Dry,2,25.1258,-83.3304
435,Phoenix,2021-01-15,15:07,Low,Clear,Icy,4,33.3322,-113.9515
436,Houston,2022-06-04,09:34,Low,Clear,Wet,2,34.5042,-81.243
437,Philadelphia,2023-09-16,07:35,Low,Clear,Dry,4,41.923,-77.5401
438,San Jose,2021-09-01,18:28,High,Clear,Wet,3,43.4196,-90.0707
439,New York,2021-04-17,07:40,Low,Clear,Slippery,4,27.0272,-108.3192
440,Dallas,2023-01-30,06:02,High,Clear,Wet,3,41.3669,-90.9314
441,New York,2021-12-25,16:28,High,Cloudy,Wet,2,25.773,-90.8252
442,Los Angeles,2023-11-23,17:39,Low,Clear,Dry,2,26.9974,-107.6513
443,Houston,2023-03-30,11:25,Low,Clear,Wet,1,37.6406,-84.2408
444,Los Angeles,2022-12-14,11:52,Medium,Clear,Slippery,5,25.107,-112.8982
445,Phoenix,2023-11-03,06:04,Low,Clear,Wet,3,45.1506,-79.7163
446,Philadelphia,2022-05-28,17:24,Medium,Fog,Under Construction,4,40.6767,-75.3808
447,New York,2021-02-26,13:16,Medium,Windy,Wet,2,43.4037,-100.5538
448,Dallas,2022-12-25,14:00,Low,Clear,Dry,3,26.7487,-73.5674
449,Columbus,2023-09-03,10:13,Low,Cloudy,Wet,2,36.477,-111.6173
450,Los Angeles,2022-05-11,20:13,High,Snow,Dry,1,27.7572,-117.9186
451,Jacksonville,2023-10-06,16:48,High,Snow,Dry,3,36.3238,-70.7612
452,Charlotte,2022-07-17,13:48,Low,Clear,Wet,1,37.0919,-99.9949
453,Jacksonville,2021-03-08,14:25,Medium,Rain,Dry,5,35.5816,-86.1611
454,San Antonio,2021-01-25,17:24,Low,Rain,Dry,5,31.0455,-107.9908
455,Houston,2022-12-04,11:31,Medium,Fog,Dry,4,31.4315,-112.6458
456,Los Angeles,2021-09-26,23:43,Low,Clear,Dry,4,44.6951,-111.8047
457,Los Angeles,2021-11-03,13:00,Medium,Windy,Icy,5,37.2816,-105.5822
458,Jacksonville,2023-09-24,10:35,Low,Clear,Dry,2,43.7178,-97.2199
459,Los Angeles,2021-07-17,13:21,Low,Rain,Icy,3,25.4562,-115.6957
460,San Diego,2022-02-12,15:41,Low,Fog,Dry,5,36.2124,-83.7006
461,Houston,2021-06-10,12:18,High,Snow,Wet,3,34.7018,-90.1599
462,New York,2023-04-09,20:04,Low,Clear,Wet,3,38.9239,-101.4363
463,Dallas,2023-07-01,18:23,Medium,Rain,Dry,1,27.8759,-109.7994
464,Dallas,2022-05-31,21:44,Low,Clear,Dry,4,37.614,-120.629
465,New York,2023-03-25,14:05,Medium,Clear,Slippery,4,32.1155,-109.1354
466,New York,2022-08-05,12:08,High,Clear,Wet,3,44.8775,-97.7059
467,Indianapolis,2022-07-12,15:08,Medium,Clear,Wet,5,35.0045,-88.7311
468,Phoenix,2023-12-30,10:22,Low,Clear,Dry,4,30.9756,-106.2142
469,Jacksonville,2021-01-01,14:48,Low,Rain,Dry,4,46.78,-97.1925
470,Chicago,2021-01-19,18:51,Low,Clear,Dry,4,45.2897,-99.2705
471,San Diego,2022-05-27,07:47,High,Clear,Dry,2,36.882,-80.4021
472,Philadelphia,2022-07-11,10:47,Low,Clear,Dry,2,31.6607,-88.8816
473,Phoenix,2023-07-17,09:39,Low,Clear,Under Construction,1,29.2766,-116.6818
474,Dallas,2022-07-06,07:28,Low,Clear,Dry,3,34.6656,-81.1423
475,Dallas,2023-10-18,23:29,Low,Clear,Icy,2,26.2889,-81.666
476,Los Angeles,2021-05-27,14:11,High,Snow,Icy,1,47.4158,-84.8365
477,Los Angeles,2023-02-28,18:28,High,Clear,Wet,1,36.9862,-70.93
478,Charlotte,2023-08-27,12:19,Low,Fog,Wet,5,36.9813,-108.8277
479,New York,2022-09-04,08:56,Medium,Hail,Dry,4,32.4638,-113.2973
480,San Jose,2022-07-20,15:25,Low,Clear,Icy,4,40.8334,-113.9404
481,New York,2021-07-03,09:31,Medium,Cloudy,Under Construction,1,26.3748,-88.4821
482,Chicago,2021-08-08,07:14,Medium,Rain,Dry,4,41.8633,-120.8897
483,Los Angeles,2023-02-13,11:08,Low,Fog,Wet,5,41.0319,-112.1317
484,Dallas,2022-01-18,15:20,Low,Snow,Slippery,5,28.6879,-94.3809
485,Philadelphia,2023-07-10,10:16,Medium,Fog,Wet,2,45.3074,-89.7738
486,Chicago,2023-01-16,18:15,Low,Hail,Icy,2,37.0536,-96.1274
487,Houston,2021-11-12,16:20,Low,Clear,Wet,1,44.2094,-115.2517
488,Los Angeles,2021-03-06,08:31,Low,Rain,Dry,4,37.0939,-85.5317
489,San Antonio,2022-06-09,04:14,Low,Cloudy,Dry,4,46.3533,-78.732
490,Chicago,2023-08-17,19:03,Medium,Cloudy,Icy,1,43.9438,-108.1776
491,Chicago,2021-03-25,18:53,High,Hail,Dry,2,37.2282,-112.1481
492,San Antonio,2023-12-14,17:36,Low,Fog,Dry,1,42.6245,-92.0187
493,Columbus,2023-07-29,17:27,Low,Clear,Dry,3,40.1232,-94.2372
494,Chicago,2023-06-27,21:57,High,Clear,Dry,4,44.0016,-105.1806
495,Chicago,2022-05-08,15:13,Medium,Fog,Dry,4,35.2925,-101.3513
496,New York,2021-03-12,23:38,Low,Cloudy,Dry,2,29.9409,-105.625
497,Philadelphia,2022-07-20,21:32,High,Clear,Dry,3,28.5905,-108.2206
498,Chicago,2022-05-27,08:51,Medium,Rain,Dry,1,41.6424,-80.769
499,Dallas,2021-12-21,13:57,Medium,Cloudy,Wet,3,25.8595,-79.9663
500,Charlotte,2023-02-21,06:03,Low,Snow,Dry,1,45.0051,-110.2107
501,Chicago,2021-01-24,16:40,Low,Clear,Wet,2,32.5171,-85.716
502,Indianapolis,2021-11-10,04:46,High,Fog,Wet,1,30.108,-106.9313
503,New York,2023-03-19,07:21,Medium,Clear,Dry,1,34.1661,-99.4065
504,Philadelphia,2021-09-25,18:30,Medium,Rain,Dry,5,47.9328,-94.7391
505,Houston,2022-05-12,05:49,Medium,Rain,Dry,4,34.7414,-103.888
506,New York,2022-10-19,11:41,Low,Windy,Wet,4,39.3332,-99.0959
507,Los Angeles,2022-04-24,08:23,Medium,Clear,Wet,2,46.8256,-73.8101
508,Austin,2022-08-13,01:44,Low,Rain,Dry,5,29.8731,-93.5859
509,Dallas,2022-06-14,15:39,Low,Rain,Dry,5,45.8389,-94.6064
510,Los Angeles,2022-06-08,07:18,Medium,Clear,Dry,1,26.5317,-87.6606
511,Chicago,2023-01-08,20:01,High,Clear,Under Construction,5,47.4621,-116.8206
512,Philadelphia,2022-10-09,13:38,Low,Rain,Dry,1,25.9143,-74.042
513,Dallas,2022-09-17,11:25,Low,Rain,Dry,3,30.4327,-71.1313
514,San Antonio,2023-10-24,09:03,High,Cloudy,Icy,1,46.7151,-72.6459
515,Houston,2022-04-07,07:57,Low,Fog,Wet,5,45.0721,-86.3008
516,Houston,2023-05-05,09:09,Low,Rain,Dry,2,29.7554,-114.794
517,Dallas,2022-02-19,20:19,High,Cloudy,Dry,2,40.0933,-92.6281
518,Philadelphia,2021-11-20,10:35,Medium,Clear,Icy,2,41.7228,-82.1974
519,Houston,2023-04-28,22:19,High,Cloudy,Slippery,3,28.495,-112.2275
520,Indianapolis,2021-09-27,07:48,Medium,Rain,Wet,5,30.3402,-86.2563
521,Phoenix,2023-01-06,06:49,Medium,Rain,Wet,3,29.2315,-101.8521
522,Los Angeles,2023-08-29,07:12,Medium,Hail,Slippery,4,30.1187,-87.0904
523,Los Angeles,2022-02-20,18:04,High,Clear,Wet,3,44.9358,-75.8455
524,San Antonio,2023-05-26,12:02,High,Fog,Dry,5,38.6575,-94.688
525,Houston,2021-03-20,14:28,High,Snow,Dry,5,34.0991,-83.7712
526,Indianapolis,2023-03-05,14:40,Low,Clear,Slippery,3,35.611,-100.032
527,New York,2021-04-22,17:57,High,Rain,Wet,1,29.1347,-91.5567
528,Houston,2021-10-05,12:20,Low,Rain,Wet,2,45.2986,-117.3107
529,Dallas,2022-10-26,17:58,Low,Fog,Dry,4,39.5837,-117.5641
530,San Antonio,2023-02-26,18:32,Low,Rain,Dry,2,45.9818,-92.5944
531,Los Angeles,2021-11-04,07:09,Medium,Clear,Dry,4,31.642,-112.6038
532,San Antonio,2021-09-27,22:00,Low,Rain,Slippery,5,43.5715,-90.3848
533,San Diego,2023-10-08,08:37,Medium,Clear,Wet,1,30.6284,-93.5382
534,New York,2022-03-02,04:09,Low,Clear,Dry,5,44.2743,-106.481
535,Indianapolis,2021-06-29,04:26,Low,Clear,Wet,5,38.1625,-92.7668
536,Charlotte,2023-07-22,18:23,Low,Clear,Dry,4,43.8661,-82.561
537,New York,2021-05-13,10:08,High,Clear,Dry,2,41.0041,-90.1732
538,Phoenix,2021-08-12,15:40,Low,Fog,Wet,3,34.8222,-77.9145
539,Chicago,2022-06-16,14:39,Low,Rain,Wet,4,36.3276,-112.6448
540,New York,2022-04-22,18:12,Low,Rain,Dry,2,43.39,-70.0527
541,Philadelphia,2023-04-28,04:22,Medium,Clear,Dry,3,30.8516,-118.4725
542,San Jose,2022-09-07,14:20,Low,Clear,Dry,5,39.1678,-120.4859
543,Chicago,2021-12-26,08:53,Medium,Cloudy,Icy,2,36.0744,-89.3856
544,Houston,2022-11-18,13:52,Medium,Snow,Dry,3,37.7691,-121.0266
545,Austin,2022-11-11,19:56,Low,Clear,Icy,3,47.6232,-89.4214
546,Los Angeles,2021-12-06,15:24,Low,Fog,Dry,3,41.3263,-107.8821
547,Chicago,2021-06-27,13:15,High,Clear,Wet,2,27.5813,-81.1829
548,Phoenix,2022-02-18,21:28,Medium,Cloudy,Dry,3,46.2436,-83.9131
549,New York,2023-12-09,10:20,High,Snow,Slippery,2,29.7193,-120.0993
550,New York,2023-03-05,18:33,Low,Clear,Icy,1,32.6657,-75.7623
551,Dallas,2021-07-31,14:42,Low,Fog,Wet,2,32.3802,-111.9876
552,Houston,2022-07-21,14:49,Low,Clear,Dry,1,47.0409,-92.8995
553,Philadelphia,2021-07-29,08:22,Low,Cloudy,Icy,5,30.631,-118.2954
554,New York,2022-11-25,14:03,Medium,Rain,Dry,1,26.9808,-101.6203
555,Chicago,2023-07-03,16:19,Low,Fog,Icy,1,47.3947,-82.7014
556,Austin,2023-08-12,15:05,High,Rain,Dry,4,35.8226,-72.7327
557,Los Angeles,2021-10-22,20:39,Low,Clear,Slippery,3,43.1419,-76.115
558,Phoenix,2023-07-18,13:04,Low,Rain,Dry,3,38.9021,-115.3755
559,Austin,2021-07-30,12:45,Low,Rain,Icy,5,35.6024,-91.2921
560,Los Angeles,2022-05-04,16:35,Medium,Clear,Dry,5,34.9164,-71.0293
561,Los Angeles,2022-12-02,15:15,Medium,Fog,Wet,4,27.6294,-91.0041
562,Houston,2022-10-29,15:52,Low,Clear,Wet,5,42.7409,-102.2966
563,New York,2023-10-10,17:03,High,Cloudy,Slippery,1,42.4128,-87.6342
564,San Antonio,2023-07-17,14:24,Medium,Clear,Slippery,3,38.1164,-74.5134
565,Houston,2022-09-16,21:59,High,Clear,Dry,1,39.0643,-95.458
566,Chicago,2021-09-19,20:03,Medium,Clear,Wet,3,27.5231,-107.3251
567,San Antonio,2021-03-05,08:44,Medium,Fog,Dry,4,37.5377,-87.5506
568,Chicago,2023-08-31,07:35,High,Snow,Dry,2,28.0884,-118.2692
569,Phoenix,2021-02-02,07:56,Medium,Windy,Dry,4,44.7835,-75.5337
570,Phoenix,2023-05-22,16:29,Medium,Rain,Dry,2,34.7698,-121.6136
571,Dallas,2023-10-18,19:15,Low,Cloudy,Wet,1,47.4994,-92.4562
572,Indianapolis,2023-01-25,06:30,Low,Fog,Wet,3,35.6935,-117.9318
573,Dallas,2021-07-01,09:40,High,Clear,Wet,5,32.1875,-119.2557
574,Houston,2022-12-05,14:00,Medium,Rain,Wet,4,33.117,-71.1565
575,Dallas,2022-08-27,10:02,Medium,Clear,Icy,3,26.4126,-97.3957
576,Indianapolis,2021-12-13,15:42,High,Rain,Dry,1,27.9169,-118.0032
577,Los Angeles,2022-07-24,09:39,High,Clear,Dry,2,45.933,-83.5737
578,Los Angeles,2023-07-04,11:11,Medium,Rain,Icy,1,32.8855,-117.6111
579,Los Angeles,2021-10-25,16:52,Medium,Windy,Icy,2,40.1953,-84.248
580,Jacksonville,2021-12-09,08:46,Low,Clear,Icy,1,28.8548,-101.2653
581,Charlotte,2022-09-10,13:48,Low,Rain,Dry,3,28.3384,-76.7456
582,Houston,2021-01-25,10:51,Medium,Hail,Wet,1,27.2394,-94.3727
583,San Antonio,2022-12-26,22:27,Medium,Clear,Dry,1,30.8729,-91.6228
584,Los Angeles,2023-08-03,18:47,Medium,Fog,Wet,2,32.2052,-121.4499
585,Houston,2021-01-18,19:00,Medium,Rain,Dry,3,30.7936,-120.2298
586,San Diego,2021-07-08,05:38,High,Hail,Wet,1,26.9869,-90.5563
587,San Diego,2023-02-09,17:57,High,Clear,Dry,2,30.8267,-97.7183
588,Indianapolis,2021-06-05,16:59,Medium,Rain,Wet,3,30.9187,-81.402
589,Chicago,2022-07-22,18:24,High,Clear,Icy,2,35.1332,-96.4305
590,San Diego,2022-02-15,16:11,Low,Rain,Dry,5,39.7968,-74.5443
591,New York,2022-06-15,06:04,Medium,Fog,Dry,4,28.4236,-88.7026
592,Los Angeles,2021-03-19,17:17,Low,Clear,Dry,4,35.9972,-100.9965
593,Chicago,2021-05-24,14:00,Medium,Fog,Dry,5,46.506,-103.3362
594,Indianapolis,2022-09-13,12:40,Medium,Clear,Slippery,3,26.8505,-98.0988
595,Philadelphia,2022-08-17,17:11,High,Rain,Dry,4,45.6186,-89.2079
596,San Diego,2023-01-06,13:56,Medium,Clear,Dry,5,30.4852,-101.7841
597,Austin,2022-09-23,13:53,High,Clear,Dry,3,43.1189,-119.7736
598,San Diego,2021-08-31,08:41,Medium,Rain,Slippery,2,42.0442,-109.8847
599,Phoenix,2021-05-28,03:09,Low,Cloudy,Wet,2,41.1298,-115.212
600,Chicago,2021-12-19,16:57,Medium,Rain,Dry,5,26.471,-79.4915
601,San Antonio,2021-08-22,13:51,Low,Clear,Dry,4,32.4574,-71.2556
602,Los Angeles,2021-10-09,10:50,Low,Clear,Dry,3,28.2484,-100.412
603,Los Angeles,2023-01-28,15:28,Medium,Clear,Icy,5,33.651,-113.7968
604,Los Angeles,2023-09-25,06:00,Low,Rain,Slippery,4,40.9506,-80.8035
605,New York,2023-09-02,17:13,Low,Rain,Dry,2,39.0424,-120.0437
606,Indianapolis,2022-01-04,18:39,Medium,Fog,Dry,1,37.8273,-112.0211
607,Chicago,2023-12-22,22:39,Medium,Rain,Dry,2,31.3578,-111.9266
608,Phoenix,2021-11-02,17:58,Low,Rain,Dry,3,31.5565,-99.3971
609,San Jose,2022-11-16,16:56,Low,Fog,Slippery,2,28.635,-120.4886
610,Los Angeles,2023-11-21,06:57,Medium,Rain,Dry,3,30.2915,-116.2731
611,Houston,2022-04-12,06:47,Low,Cloudy,Dry,5,36.1414,-75.6946
612,Houston,2021-10-24,08:39,Low,Clear,Wet,3,47.4378,-111.485
613,New York,2021-09-18,02:36,Low,Snow,Dry,2,42.4878,-110.5676
614,Austin,2022-08-28,16:50,High,Cloudy,Wet,5,44.6651,-117.5033
615,San Antonio,2023-12-05,13:13,High,Clear,Wet,2,30.7001,-99.4191
616,Charlotte,2022-04-01,20:37,High,Cloudy,Dry,1,25.9213,-97.5261
617,Houston,2023-10-30,03:33,High,Rain,Dry,4,30.5318,-92.9587
618,Charlotte,2021-01-26,17:26,Low,Clear,Wet,1,25.3664,-87.2101
619,Philadelphia,2021-11-28,17:54,Medium,Hail,Dry,2,45.1066,-100.9213
620,San Diego,2023-01-29,16:45,High,Clear,Slippery,3,37.2112,-106.5773
621,Philadelphia,2022-07-07,17:39,Medium,Fog,Dry,3,41.9225,-119.1498
622,Chicago,2023-01-16,20:07,Medium,Clear,Dry,5,41.2121,-92.8406
623,Los Angeles,2022-02-24,07:21,Low,Rain,Slippery,5,45.036,-85.4521
624,Los Angeles,2022-04-07,10:57,Medium,Clear,Dry,3,35.4054,-95.9246
625,San Diego,2021-09-09,13:34,Medium,Clear,Wet,1,29.3321,-76.0331
626,Los Angeles,2021-06-28,06:57,High,Clear,Dry,1,41.0329,-96.1909
627,New York,2022-02-23,14:40,Medium,Rain,Slippery,4,32.9741,-98.9193
628,New York,2021-02-13,10:04,High,Snow,Wet,3,34.4689,-104.1748
629,Dallas,2022-10-31,13:42,High,Clear,Dry,2,45.6605,-106.0623
630,Indianapolis,2022-06-17,08:23,Medium,Clear,Dry,4,46.9929,-89.8312
631,Los Angeles,2021-11-26,18:18,Low,Fog,Slippery,2,28.7089,-115.9203
632,Los Angeles,2022-10-11,15:28,Low,Rain,Dry,3,47.4945,-114.3069
633,Philadelphia,2023-07-08,14:10,Low,Clear,Slippery,2,46.7991,-73.7538
634,Philadelphia,2021-11-16,00:47,Medium,Rain,Dry,3,47.3009,-82.7836
635,Columbus,2021-10-29,19:46,Medium,Rain,Wet,1,28.2067,-93.3501
636,Jacksonville,2022-09-23,02:39,Medium,Clear,Dry,2,38.4189,-110.4485
637,Philadelphia,2022-07-24,08:05,Medium,Rain,Dry,5,34.0717,-96.4958
638,San Diego,2023-11-14,21:58,Low,Fog,Dry,4,33.5751,-107.1982
639,Columbus,2022-12-21,10:28,Low,Fog,Dry,4,43.4848,-106.991
640,New York,2023-05-19,18:26,Medium,Clear,Dry,4,47.7328,-94.6843
641,San Jose,2022-11-18,05:37,Low,Clear,Slippery,4,29.0225,-97.9698
642,Chicago,2021-10-08,08:53,Medium,Clear,Icy,5,31.99,-92.9174
643,New York,2023-08-08,08:50,Low,Hail,Icy,4,27.8561,-87.3725
644,Columbus,2022-08-13,12:31,Medium,Clear,Icy,4,47.8697,-118.5303
645,Houston,2023-01-11,15:36,Low,Rain,Under Construction,1,33.5837,-83.8862
646,San Antonio,2021-02-05,19:10,Low,Rain,Wet,3,28.7561,-107.8211
647,New York,2023-05-10,16:22,Low,Rain,Dry,2,42.6282,-112.4711
648,Philadelphia,2021-07-13,16:10,High,Snow,Wet,3,31.2436,-85.7057
649,Chicago,2023-01-13,06:37,Low,Clear,Dry,4,34.4759,-74.1128
650,Phoenix,2021-11-30,06:09,High,Fog,Wet,5,44.4596,-84.9475
651,New York,2021-08-22,12:58,High,Cloudy,Dry,3,40.8942,-114.7713
652,Phoenix,2023-06-25,20:38,High,Clear,Dry,1,30.1142,-77.4456
653,New York,2021-10-19,17:19,Low,Clear,Wet,1,26.7879,-81.716
